Kolom1;Light;Temperature;Humidity;Soil_humidity;Plant Type;Time;Waterneed;Kolom2
1211;583.0;22.2;49.0;50.0;Pancake Plant;Wed Apr 10 10:20:33 2024;5,00;
1212;595.0;22.2;49.0;50.0;Pancake Plant;Wed Apr 10 10:20:34 2024;5,00;
1213;598.0;22.2;48.0;51.0;Pancake Plant;Wed Apr 10 10:20:34 2024;5,00;
1214;592.0;22.2;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:35 2024;5,00;
1215;580.0;21.9;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:35 2024;5,00;
1216;581.0;21.8;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:36 2024;5,00;
1217;589.0;21.8;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:36 2024;5,00;
1218;596.0;21.8;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:37 2024;5,00;
1219;598.0;21.8;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:37 2024;5,00;
1222;606.0;21.8;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:39 2024;5,00;
1223;605.0;21.8;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:39 2024;5,00;
1226;603.0;21.8;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:41 2024;5,00;
1228;604.0;21.8;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:42 2024;5,00;
1230;605.0;21.4;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:43 2024;5,00;
1231;604.0;21.4;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:44 2024;5,00;
1232;594.0;21.4;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:44 2024;5,00;
1233;573.0;21.4;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:45 2024;5,00;
1234;574.0;21.4;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:45 2024;5,00;
1235;568.0;21.4;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:46 2024;5,00;
1236;571.0;21.4;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:46 2024;5,00;
1237;578.0;21.4;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:47 2024;5,00;
1238;583.0;21.4;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:47 2024;5,00;
1239;588.0;21.4;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:48 2024;5,00;
1240;598.0;21.4;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:48 2024;5,00;
1241;598.0;21.4;48.0;49.0;Pancake Plant;Wed Apr 10 10:20:49 2024;5,00;
1242;597.0;21.4;48.0;50.0;Pancake Plant;Wed Apr 10 10:20:49 2024;5,00;
1243;591.0;21.4;48.0;51.0;Pancake Plant;Wed Apr 10 10:20:50 2024;5,00;
1244;591.0;21.1;48.0;49.0;Pancake Plant;Wed Apr 10 10:20:50 2024;4,70;
1245;588.0;21.0;48.0;47.0;Pancake Plant;Wed Apr 10 10:20:51 2024;4,70;
1246;594.0;21.0;48.0;49.0;Pancake Plant;Wed Apr 10 10:20:52 2024;4,70;
1247;598.0;21.0;47.0;46.0;Pancake Plant;Wed Apr 10 10:20:52 2024;4,70;
1248;601.0;21.0;47.0;46.0;Pancake Plant;Wed Apr 10 10:20:53 2024;4,70;
1249;601.0;21.0;47.0;44.0;Pancake Plant;Wed Apr 10 10:20:53 2024;4,70;
1253;601.0;21.0;47.0;45.0;Pancake Plant;Wed Apr 10 10:20:55 2024;4,70;
1254;601.0;21.0;47.0;43.0;Pancake Plant;Wed Apr 10 10:20:56 2024;4,70;
1255;597.0;21.0;47.0;46.0;Pancake Plant;Wed Apr 10 10:20:56 2024;4,70;
1256;599.0;21.0;47.0;46.0;Pancake Plant;Wed Apr 10 10:20:57 2024;4,70;
1257;592.0;21.0;47.0;45.0;Pancake Plant;Wed Apr 10 10:20:57 2024;4,70;
1258;584.0;21.0;47.0;45.0;Pancake Plant;Wed Apr 10 10:20:58 2024;4,70;
1259;598.0;21.0;47.0;53.0;Pancake Plant;Wed Apr 10 10:20:58 2024;4,70;
1260;597.0;21.0;47.0;47.0;Pancake Plant;Wed Apr 10 10:20:59 2024;4,70;
1261;593.0;20.6;48.0;54.0;Pancake Plant;Wed Apr 10 10:20:59 2024;5,00;
1262;596.0;20.6;48.0;47.0;Pancake Plant;Wed Apr 10 10:21:00 2024;4,70;
1263;597.0;20.6;48.0;47.0;Pancake Plant;Wed Apr 10 10:21:00 2024;4,70;
1264;595.0;20.6;48.0;47.0;Pancake Plant;Wed Apr 10 10:21:01 2024;4,70;
1265;592.0;20.6;48.0;47.0;Pancake Plant;Wed Apr 10 10:21:01 2024;4,70;
1266;591.0;20.6;48.0;47.0;Pancake Plant;Wed Apr 10 10:21:02 2024;4,70;
1267;589.0;20.6;48.0;47.0;Pancake Plant;Wed Apr 10 10:21:03 2024;4,70;
1268;587.0;20.6;48.0;47.0;Pancake Plant;Wed Apr 10 10:21:03 2024;4,70;
1269;583.0;20.6;48.0;46.0;Pancake Plant;Wed Apr 10 10:21:04 2024;4,70;
1270;564.0;20.6;48.0;46.0;Pancake Plant;Wed Apr 10 10:21:04 2024;4,70;
1271;538.0;20.6;48.0;52.0;Pancake Plant;Wed Apr 10 10:21:05 2024;4,70;
1272;512.0;20.6;48.0;49.0;Pancake Plant;Wed Apr 10 10:21:05 2024;4,70;
1275;560.0;20.6;48.0;46.0;Pancake Plant;Wed Apr 10 10:21:07 2024;4,70;
1276;548.0;20.6;48.0;53.0;Pancake Plant;Wed Apr 10 10:21:07 2024;5,00;
1277;525.0;20.6;48.0;52.0;Pancake Plant;Wed Apr 10 10:21:08 2024;5,00;
1278;507.0;20.6;48.0;50.0;Pancake Plant;Wed Apr 10 10:21:08 2024;5,00;
1279;562.0;20.2;48.0;40.0;Pancake Plant;Wed Apr 10 10:21:09 2024;4,30;
1280;578.0;20.2;48.0;39.0;Pancake Plant;Wed Apr 10 10:21:09 2024;4,30;
1281;556.0;20.2;48.0;46.0;Pancake Plant;Wed Apr 10 10:21:10 2024;4,70;
1282;535.0;20.2;48.0;41.0;Pancake Plant;Wed Apr 10 10:21:10 2024;4,70;
1283;526.0;20.2;48.0;44.0;Pancake Plant;Wed Apr 10 10:21:11 2024;4,70;
1284;518.0;20.2;48.0;47.0;Pancake Plant;Wed Apr 10 10:21:11 2024;4,70;
1285;522.0;20.2;48.0;46.0;Pancake Plant;Wed Apr 10 10:21:12 2024;4,70;
1286;518.0;20.2;48.0;49.0;Pancake Plant;Wed Apr 10 10:21:12 2024;4,70;
1288;515.0;20.2;48.0;49.0;Pancake Plant;Wed Apr 10 10:21:14 2024;4,70;
1289;515.0;20.2;48.0;47.0;Pancake Plant;Wed Apr 10 10:21:14 2024;4,70;
1290;533.0;20.2;48.0;49.0;Pancake Plant;Wed Apr 10 10:21:15 2024;4,70;
1291;535.0;20.2;49.0;46.0;Pancake Plant;Wed Apr 10 10:21:15 2024;4,70;
1292;530.0;20.2;49.0;46.0;Pancake Plant;Wed Apr 10 10:21:16 2024;4,70;
1293;524.0;20.2;49.0;46.0;Pancake Plant;Wed Apr 10 10:21:16 2024;4,70;
1294;522.0;20.2;49.0;45.0;Pancake Plant;Wed Apr 10 10:21:17 2024;4,70;
1295;518.0;20.2;49.0;45.0;Pancake Plant;Wed Apr 10 10:21:17 2024;4,70;
1296;515.0;19.8;49.0;47.0;Pancake Plant;Wed Apr 10 10:21:18 2024;4,70;
1298;520.0;19.8;49.0;50.0;Pancake Plant;Wed Apr 10 10:21:19 2024;5,00;
1300;516.0;19.8;49.0;49.0;Pancake Plant;Wed Apr 10 10:21:20 2024;5,00;
1301;517.0;19.8;49.0;49.0;Pancake Plant;Wed Apr 10 10:21:20 2024;5,00;
1302;515.0;19.8;49.0;52.0;Pancake Plant;Wed Apr 10 10:21:21 2024;5,00;
1303;514.0;19.8;49.0;54.0;Pancake Plant;Wed Apr 10 10:21:21 2024;5,00;
1304;516.0;19.8;49.0;54.0;Pancake Plant;Wed Apr 10 10:21:22 2024;5,00;
1305;520.0;19.8;49.0;51.0;Pancake Plant;Wed Apr 10 10:21:22 2024;5,00;
1306;521.0;19.8;49.0;52.0;Pancake Plant;Wed Apr 10 10:21:23 2024;5,00;
1307;518.0;19.8;49.0;53.0;Pancake Plant;Wed Apr 10 10:21:24 2024;5,00;
1309;528.0;19.8;49.0;45.0;Pancake Plant;Wed Apr 10 10:21:25 2024;4,70;
1310;528.0;19.8;49.0;46.0;Pancake Plant;Wed Apr 10 10:21:25 2024;4,70;
1311;527.0;19.8;49.0;46.0;Pancake Plant;Wed Apr 10 10:21:26 2024;4,70;
1312;526.0;19.8;49.0;46.0;Pancake Plant;Wed Apr 10 10:21:26 2024;4,70;
1313;529.0;19.8;49.0;43.0;Pancake Plant;Wed Apr 10 10:21:27 2024;4,70;
1314;525.0;19.8;50.0;47.0;Pancake Plant;Wed Apr 10 10:21:27 2024;4,70;
1315;521.0;19.8;50.0;50.0;Pancake Plant;Wed Apr 10 10:21:28 2024;5,00;
1317;524.0;19.4;50.0;47.0;Pancake Plant;Wed Apr 10 10:21:29 2024;4,70;
1318;523.0;19.4;50.0;48.0;Pancake Plant;Wed Apr 10 10:21:29 2024;4,70;
1319;524.0;19.4;50.0;48.0;Pancake Plant;Wed Apr 10 10:21:30 2024;4,70;
1320;525.0;19.4;50.0;48.0;Pancake Plant;Wed Apr 10 10:21:30 2024;4,70;
1321;531.0;19.4;50.0;49.0;Pancake Plant;Wed Apr 10 10:21:31 2024;4,70;
1322;540.0;19.4;50.0;51.0;Pancake Plant;Wed Apr 10 10:21:31 2024;5,00;
1323;543.0;19.4;50.0;52.0;Pancake Plant;Wed Apr 10 10:21:32 2024;5,00;
1324;545.0;19.4;50.0;53.0;Pancake Plant;Wed Apr 10 10:21:32 2024;5,00;
1325;547.0;19.4;50.0;53.0;Pancake Plant;Wed Apr 10 10:21:33 2024;5,00;
1326;550.0;19.4;50.0;51.0;Pancake Plant;Wed Apr 10 10:21:33 2024;5,00;
1327;553.0;19.4;50.0;47.0;Pancake Plant;Wed Apr 10 10:21:34 2024;5,00;
1328;555.0;19.4;50.0;45.0;Pancake Plant;Wed Apr 10 10:21:35 2024;4,70;
1329;558.0;19.4;50.0;41.0;Pancake Plant;Wed Apr 10 10:21:35 2024;4,70;
1330;563.0;19.4;50.0;38.0;Pancake Plant;Wed Apr 10 10:21:36 2024;4,30;
1331;559.0;19.4;50.0;39.0;Pancake Plant;Wed Apr 10 10:21:36 2024;4,30;
1332;557.0;19.4;50.0;40.0;Pancake Plant;Wed Apr 10 10:21:37 2024;4,40;
1333;552.0;19.0;50.0;43.0;Pancake Plant;Wed Apr 10 10:21:37 2024;4,40;
1334;547.0;19.0;50.0;46.0;Pancake Plant;Wed Apr 10 10:21:38 2024;4,70;
1335;542.0;19.0;50.0;49.0;Pancake Plant;Wed Apr 10 10:21:38 2024;4,70;
1336;538.0;19.0;50.0;52.0;Pancake Plant;Wed Apr 10 10:21:39 2024;5,00;
1337;536.0;19.0;50.0;53.0;Pancake Plant;Wed Apr 10 10:21:39 2024;5,00;
1338;538.0;19.0;50.0;54.0;Pancake Plant;Wed Apr 10 10:21:40 2024;5,00;
1340;540.0;19.0;50.0;53.0;Pancake Plant;Wed Apr 10 10:21:41 2024;5,00;
1341;541.0;19.0;50.0;53.0;Pancake Plant;Wed Apr 10 10:21:41 2024;5,00;
1342;542.0;19.0;50.0;53.0;Pancake Plant;Wed Apr 10 10:21:42 2024;5,00;
1343;543.0;19.0;50.0;52.0;Pancake Plant;Wed Apr 10 10:21:42 2024;5,00;
1344;543.0;19.0;50.0;53.0;Pancake Plant;Wed Apr 10 10:21:43 2024;5,00;
1345;544.0;19.0;50.0;52.0;Pancake Plant;Wed Apr 10 10:21:43 2024;5,00;
1346;544.0;19.0;50.0;51.0;Pancake Plant;Wed Apr 10 10:21:44 2024;5,00;
1348;552.0;19.0;50.0;45.0;Pancake Plant;Wed Apr 10 10:21:45 2024;4,70;
1349;551.0;19.0;50.0;45.0;Pancake Plant;Wed Apr 10 10:21:46 2024;4,70;
1350;548.0;19.0;50.0;49.0;Pancake Plant;Wed Apr 10 10:21:46 2024;4,70;
1351;548.0;19.0;50.0;48.0;Pancake Plant;Wed Apr 10 10:21:47 2024;4,70;
1352;547.0;18.7;50.0;49.0;Pancake Plant;Wed Apr 10 10:21:47 2024;4,70;
1353;547.0;18.6;50.0;50.0;Pancake Plant;Wed Apr 10 10:21:48 2024;5,00;
1354;549.0;18.6;50.0;49.0;Pancake Plant;Wed Apr 10 10:21:48 2024;4,70;
1355;552.0;18.6;51.0;46.0;Pancake Plant;Wed Apr 10 10:21:49 2024;4,70;
1356;555.0;18.6;51.0;44.0;Pancake Plant;Wed Apr 10 10:21:49 2024;4,70;
1357;549.0;18.6;51.0;49.0;Pancake Plant;Wed Apr 10 10:21:50 2024;4,70;
1358;548.0;18.6;51.0;51.0;Pancake Plant;Wed Apr 10 10:21:50 2024;5,00;
1359;547.0;18.6;51.0;51.0;Pancake Plant;Wed Apr 10 10:21:51 2024;5,00;
1360;549.0;18.6;51.0;50.0;Pancake Plant;Wed Apr 10 10:21:51 2024;5,00;
1361;551.0;18.6;51.0;48.0;Pancake Plant;Wed Apr 10 10:21:52 2024;4,70;
1362;552.0;18.6;51.0;48.0;Pancake Plant;Wed Apr 10 10:21:52 2024;4,70;
1363;550.0;18.6;51.0;51.0;Pancake Plant;Wed Apr 10 10:21:53 2024;5,00;
1364;549.0;18.6;51.0;52.0;Pancake Plant;Wed Apr 10 10:21:53 2024;5,00;
1365;551.0;18.6;51.0;53.0;Pancake Plant;Wed Apr 10 10:21:54 2024;5,00;
1367;550.0;18.6;51.0;54.0;Pancake Plant;Wed Apr 10 10:21:55 2024;5,00;
1368;548.0;18.6;51.0;54.0;Pancake Plant;Wed Apr 10 10:21:55 2024;5,00;
1369;543.0;18.6;51.0;53.0;Pancake Plant;Wed Apr 10 10:21:56 2024;5,00;
1370;541.0;18.6;51.0;53.0;Pancake Plant;Wed Apr 10 10:21:57 2024;5,00;
1371;538.0;18.3;51.0;54.0;Pancake Plant;Wed Apr 10 10:21:57 2024;5,00;
1372;527.0;18.2;51.0;54.0;Pancake Plant;Wed Apr 10 10:21:58 2024;5,00;
1373;486.0;18.2;51.0;54.0;Pancake Plant;Wed Apr 10 10:21:58 2024;5,00;
1374;482.0;18.2;51.0;47.0;Pancake Plant;Wed Apr 10 10:21:59 2024;4,70;
1375;516.0;18.3;51.0;49.0;Pancake Plant;Wed Apr 10 10:21:59 2024;4,70;
1376;634.0;18.2;51.0;49.0;Pancake Plant;Wed Apr 10 10:22:00 2024;4,70;
1377;648.0;18.2;51.0;49.0;Pancake Plant;Wed Apr 10 10:22:00 2024;4,70;
1378;649.0;18.2;51.0;44.0;Pancake Plant;Wed Apr 10 10:22:01 2024;4,70;
1379;629.0;18.2;51.0;52.0;Pancake Plant;Wed Apr 10 10:22:01 2024;5,00;
1380;649.0;18.2;51.0;33.0;Pancake Plant;Wed Apr 10 10:22:02 2024;4,30;
1381;605.0;18.2;51.0;34.0;Pancake Plant;Wed Apr 10 10:22:02 2024;4,30;
1382;533.0;18.2;51.0;35.0;Pancake Plant;Wed Apr 10 10:22:03 2024;4,30;
1383;576.0;18.2;51.0;35.0;Pancake Plant;Wed Apr 10 10:22:03 2024;4,30;
1384;580.0;18.2;51.0;35.0;Pancake Plant;Wed Apr 10 10:22:04 2024;4,30;
1388;580.0;18.2;52.0;35.0;Pancake Plant;Wed Apr 10 10:22:06 2024;4,30;
1391;571.0;17.8;54.0;81.0;Pancake Plant;Wed Apr 10 10:22:36 2024;5,50;
1393;570.0;17.8;54.0;81.0;Pancake Plant;Wed Apr 10 10:22:37 2024;5,50;
1414;570.0;17.8;55.0;81.0;Pancake Plant;Wed Apr 10 10:22:48 2024;5,50;
1416;569.0;17.8;55.0;81.0;Pancake Plant;Wed Apr 10 10:22:49 2024;5,50;
1417;568.0;17.8;55.0;81.0;Pancake Plant;Wed Apr 10 10:22:49 2024;5,50;
1418;527.0;17.8;55.0;81.0;Pancake Plant;Wed Apr 10 10:22:50 2024;5,50;
1419;512.0;18.0;56.0;81.0;Pancake Plant;Wed Apr 10 10:22:50 2024;5,50;
1420;625.0;18.2;56.0;81.0;Pancake Plant;Wed Apr 10 10:22:51 2024;5,50;
1421;647.0;18.2;56.0;81.0;Pancake Plant;Wed Apr 10 10:22:51 2024;5,50;
1422;663.0;18.2;56.0;81.0;Pancake Plant;Wed Apr 10 10:22:52 2024;5,50;
1423;663.0;18.2;56.0;82.0;Pancake Plant;Wed Apr 10 10:22:52 2024;5,50;
1426;663.0;18.2;56.0;80.0;Pancake Plant;Wed Apr 10 10:22:54 2024;5,50;
1427;663.0;18.2;56.0;79.0;Pancake Plant;Wed Apr 10 10:22:55 2024;5,50;
1428;663.0;18.2;56.0;77.0;Pancake Plant;Wed Apr 10 10:22:55 2024;5,50;
1429;663.0;18.2;56.0;75.0;Pancake Plant;Wed Apr 10 10:22:56 2024;5,50;
1432;662.0;18.2;56.0;75.0;Pancake Plant;Wed Apr 10 10:22:57 2024;5,50;
1434;662.0;18.2;56.0;76.0;Pancake Plant;Wed Apr 10 10:22:58 2024;5,50;
1435;662.0;18.2;56.0;78.0;Pancake Plant;Wed Apr 10 10:22:59 2024;5,50;
1436;663.0;18.2;56.0;78.0;Pancake Plant;Wed Apr 10 10:22:59 2024;5,50;
1437;662.0;18.2;56.0;77.0;Pancake Plant;Wed Apr 10 10:23:00 2024;5,50;
1439;660.0;18.2;56.0;75.0;Pancake Plant;Wed Apr 10 10:23:01 2024;5,50;
1440;661.0;18.2;56.0;75.0;Pancake Plant;Wed Apr 10 10:23:01 2024;5,50;
1441;661.0;18.2;56.0;78.0;Pancake Plant;Wed Apr 10 10:23:02 2024;5,50;
1442;661.0;18.2;56.0;77.0;Pancake Plant;Wed Apr 10 10:23:02 2024;5,50;
1451;661.0;18.2;57.0;77.0;Pancake Plant;Wed Apr 10 10:23:07 2024;5,00;
1460;660.0;18.2;57.0;77.0;Pancake Plant;Wed Apr 10 10:23:12 2024;5,50;
1468;659.0;18.2;57.0;77.0;Pancake Plant;Wed Apr 10 10:23:16 2024;5,50;
1471;658.0;18.2;57.0;77.0;Pancake Plant;Wed Apr 10 10:23:18 2024;5,50;
1473;658.0;18.3;57.0;77.0;Pancake Plant;Wed Apr 10 10:23:19 2024;5,50;
1481;658.0;18.6;57.0;77.0;Pancake Plant;Wed Apr 10 10:23:23 2024;5,50;
1483;657.0;18.6;57.0;77.0;Pancake Plant;Wed Apr 10 10:23:24 2024;5,50;
1484;657.0;18.6;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:24 2024;5,50;
1488;656.0;18.6;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:27 2024;5,50;
1489;652.0;18.6;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:27 2024;5,50;
1490;622.0;18.6;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:28 2024;5,50;
1491;524.0;18.6;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:28 2024;5,50;
1492;445.0;18.6;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:29 2024;5,50;
1493;523.0;18.6;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:29 2024;5,50;
1494;534.0;18.6;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:30 2024;5,00;
1502;536.0;18.6;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:34 2024;5,50;
1505;538.0;18.6;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:35 2024;5,50;
1506;537.0;18.6;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:36 2024;5,50;
1508;536.0;19.0;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:37 2024;5,50;
1509;537.0;19.0;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:38 2024;5,50;
1516;539.0;19.0;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:41 2024;5,50;
1519;538.0;19.0;58.0;77.0;Pancake Plant;Wed Apr 10 10:23:43 2024;5,50;
1521;539.0;19.0;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:44 2024;5,50;
1526;540.0;19.4;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:46 2024;5,50;
1527;539.0;19.4;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:47 2024;5,50;
1528;576.0;19.4;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:47 2024;5,50;
1529;579.0;19.4;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:48 2024;5,50;
1530;580.0;19.4;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:49 2024;5,50;
1532;547.0;19.4;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:50 2024;5,50;
1534;543.0;19.4;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:51 2024;5,50;
1535;544.0;19.4;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:51 2024;5,50;
1544;546.0;19.8;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:56 2024;5,50;
1546;545.0;19.8;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:57 2024;5,50;
1547;544.0;19.8;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:57 2024;5,50;
1548;542.0;19.9;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:58 2024;5,50;
1549;539.0;20.2;59.0;77.0;Pancake Plant;Wed Apr 10 10:23:59 2024;5,50;
1559;535.0;20.2;59.0;77.0;Pancake Plant;Wed Apr 10 10:24:04 2024;5,50;
1560;536.0;20.2;59.0;77.0;Pancake Plant;Wed Apr 10 10:24:04 2024;5,50;
1566;535.0;20.6;59.0;77.0;Pancake Plant;Wed Apr 10 10:24:07 2024;5,50;
1573;536.0;20.6;59.0;77.0;Pancake Plant;Wed Apr 10 10:24:11 2024;5,50;
1574;536.0;20.7;59.0;77.0;Pancake Plant;Wed Apr 10 10:24:12 2024;5,50;
1585;536.0;21.0;58.0;77.0;Pancake Plant;Wed Apr 10 10:24:17 2024;5,50;
1587;536.0;21.0;57.0;77.0;Pancake Plant;Wed Apr 10 10:24:18 2024;5,50;
1591;536.0;21.4;57.0;77.0;Pancake Plant;Wed Apr 10 10:24:21 2024;5,50;
1600;537.0;21.4;57.0;77.0;Pancake Plant;Wed Apr 10 10:24:25 2024;5,50;
1601;538.0;21.4;57.0;77.0;Pancake Plant;Wed Apr 10 10:24:26 2024;5,50;
1602;537.0;21.5;57.0;77.0;Pancake Plant;Wed Apr 10 10:24:26 2024;5,50;
1613;537.0;21.8;57.0;77.0;Pancake Plant;Wed Apr 10 10:24:32 2024;5,50;
1614;538.0;21.8;57.0;77.0;Pancake Plant;Wed Apr 10 10:24:33 2024;5,50;
1616;537.0;21.8;56.0;77.0;Pancake Plant;Wed Apr 10 10:24:34 2024;5,50;
1617;537.0;22.1;56.0;77.0;Pancake Plant;Wed Apr 10 10:24:34 2024;5,50;
1630;535.0;22.2;56.0;77.0;Pancake Plant;Wed Apr 10 10:24:41 2024;5,50;
1632;536.0;22.2;56.0;77.0;Pancake Plant;Wed Apr 10 10:24:42 2024;5,50;
1633;537.0;22.2;56.0;77.0;Pancake Plant;Wed Apr 10 10:24:43 2024;5,50;
1637;536.0;22.6;56.0;77.0;Pancake Plant;Wed Apr 10 10:24:45 2024;5,50;
1640;536.0;22.6;55.0;77.0;Pancake Plant;Wed Apr 10 10:24:46 2024;5,50;
1642;487.0;22.6;55.0;77.0;Pancake Plant;Wed Apr 10 10:24:47 2024;5,50;
1643;458.0;22.6;55.0;77.0;Pancake Plant;Wed Apr 10 10:24:48 2024;5,50;
1644;495.0;22.6;55.0;76.0;Pancake Plant;Wed Apr 10 10:24:48 2024;5,50;
1645;505.0;22.6;55.0;77.0;Pancake Plant;Wed Apr 10 10:24:49 2024;5,50;
1649;507.0;22.6;55.0;77.0;Pancake Plant;Wed Apr 10 10:24:51 2024;5,50;
1650;508.0;22.6;55.0;77.0;Pancake Plant;Wed Apr 10 10:24:51 2024;5,50;
1653;508.0;23.0;55.0;77.0;Pancake Plant;Wed Apr 10 10:24:53 2024;5,50;
1665;509.0;23.0;54.0;77.0;Pancake Plant;Wed Apr 10 10:24:59 2024;5,50;
1667;508.0;23.0;54.0;77.0;Pancake Plant;Wed Apr 10 10:25:00 2024;5,50;
1678;509.0;23.4;54.0;77.0;Pancake Plant;Wed Apr 10 10:25:06 2024;5,50;
1679;508.0;23.4;54.0;77.0;Pancake Plant;Wed Apr 10 10:25:07 2024;5,50;
1683;509.0;23.4;53.0;77.0;Pancake Plant;Wed Apr 10 10:25:09 2024;5,50;
1697;509.0;23.8;53.0;77.0;Pancake Plant;Wed Apr 10 10:25:16 2024;5,50;
1698;510.0;23.8;53.0;77.0;Pancake Plant;Wed Apr 10 10:25:17 2024;5,50;
1699;508.0;23.8;53.0;77.0;Pancake Plant;Wed Apr 10 10:25:17 2024;5,50;
1700;471.0;23.8;53.0;77.0;Pancake Plant;Wed Apr 10 10:25:18 2024;5,50;
1701;465.0;24.1;53.0;77.0;Pancake Plant;Wed Apr 10 10:25:18 2024;5,50;
1702;449.0;24.1;53.0;77.0;Pancake Plant;Wed Apr 10 10:25:19 2024;5,50;
1703;456.0;24.1;53.0;61.0;Pancake Plant;Wed Apr 10 10:25:19 2024;5,50;
1704;454.0;24.1;52.0;69.0;Pancake Plant;Wed Apr 10 10:25:20 2024;5,00;
1707;457.0;24.1;52.0;68.0;Pancake Plant;Wed Apr 10 10:25:21 2024;5,00;
1709;455.0;24.1;52.0;69.0;Pancake Plant;Wed Apr 10 10:25:22 2024;5,00;
1710;456.0;24.1;52.0;69.0;Pancake Plant;Wed Apr 10 10:25:23 2024;5,00;
1711;456.0;24.1;52.0;68.0;Pancake Plant;Wed Apr 10 10:25:23 2024;5,00;
1713;452.0;24.1;52.0;68.0;Pancake Plant;Wed Apr 10 10:25:24 2024;5,00;
1714;453.0;24.1;52.0;68.0;Pancake Plant;Wed Apr 10 10:25:25 2024;5,00;
1715;454.0;24.1;52.0;68.0;Pancake Plant;Wed Apr 10 10:25:26 2024;5,00;
1716;488.0;24.1;52.0;73.0;Pancake Plant;Wed Apr 10 10:25:26 2024;5,50;
1717;494.0;24.5;52.0;74.0;Pancake Plant;Wed Apr 10 10:25:27 2024;5,50;
1720;493.0;24.5;52.0;75.0;Pancake Plant;Wed Apr 10 10:25:28 2024;5,50;
1724;494.0;24.5;51.0;75.0;Pancake Plant;Wed Apr 10 10:25:30 2024;5,50;
1725;495.0;24.5;51.0;75.0;Pancake Plant;Wed Apr 10 10:25:31 2024;5,50;
1726;500.0;24.5;51.0;76.0;Pancake Plant;Wed Apr 10 10:25:31 2024;5,50;
1727;499.0;24.5;51.0;75.0;Pancake Plant;Wed Apr 10 10:25:32 2024;5,50;
1728;499.0;24.5;51.0;74.0;Pancake Plant;Wed Apr 10 10:25:32 2024;5,50;
1729;493.0;24.5;51.0;75.0;Pancake Plant;Wed Apr 10 10:25:33 2024;5,50;
1730;493.0;24.6;51.0;73.0;Pancake Plant;Wed Apr 10 10:25:33 2024;5,00;
1731;493.0;24.8;51.0;68.0;Pancake Plant;Wed Apr 10 10:25:34 2024;5,00;
1732;493.0;24.8;51.0;73.0;Pancake Plant;Wed Apr 10 10:25:34 2024;5,50;
1733;493.0;24.8;51.0;76.0;Pancake Plant;Wed Apr 10 10:25:35 2024;5,50;
1734;492.0;24.8;51.0;77.0;Pancake Plant;Wed Apr 10 10:25:35 2024;5,50;
1735;493.0;24.8;51.0;63.0;Pancake Plant;Wed Apr 10 10:25:36 2024;5,00;
1736;493.0;24.8;51.0;80.0;Pancake Plant;Wed Apr 10 10:25:37 2024;5,50;
