Light,Temperature,Humidity,Soil_humidity,Plant Type,Time
494.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:07 2024
494.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:07 2024
495.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:08 2024
495.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:08 2024
496.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:09 2024
496.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:09 2024
496.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:10 2024
496.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:10 2024
496.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:11 2024
495.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:11 2024
496.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:12 2024
495.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:12 2024
495.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:13 2024
495.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:14 2024
496.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:14 2024
496.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:15 2024
496.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:15 2024
496.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:16 2024
496.0,18.6,44.0,17.0,Cactei,Wed Apr 10 10:36:16 2024
497.0,18.4,44.0,17.0,Cactei,Wed Apr 10 10:36:17 2024
498.0,18.2,44.0,17.0,Cactei,Wed Apr 10 10:36:17 2024
497.0,18.2,44.0,17.0,Cactei,Wed Apr 10 10:36:18 2024
498.0,18.2,44.0,17.0,Cactei,Wed Apr 10 10:36:18 2024
498.0,18.2,44.0,17.0,Cactei,Wed Apr 10 10:36:19 2024
498.0,18.2,44.0,17.0,Cactei,Wed Apr 10 10:36:19 2024
499.0,18.2,44.0,17.0,Cactei,Wed Apr 10 10:36:20 2024
498.0,18.2,44.0,17.0,Cactei,Wed Apr 10 10:36:20 2024
498.0,18.2,44.0,17.0,Cactei,Wed Apr 10 10:36:21 2024
498.0,18.2,44.0,16.0,Cactei,Wed Apr 10 10:36:21 2024
499.0,18.2,44.0,16.0,Cactei,Wed Apr 10 10:36:22 2024
499.0,18.2,44.0,16.0,Cactei,Wed Apr 10 10:36:22 2024
501.0,18.2,44.0,16.0,Cactei,Wed Apr 10 10:36:23 2024
500.0,18.2,44.0,16.0,Cactei,Wed Apr 10 10:36:23 2024
500.0,18.2,44.0,16.0,Cactei,Wed Apr 10 10:36:24 2024
500.0,18.2,44.0,16.0,Cactei,Wed Apr 10 10:36:25 2024
501.0,18.2,44.0,15.0,Cactei,Wed Apr 10 10:36:25 2024
Light,Temperature,Humidity,Soil_humidity,Plant Type,Time
522.0,17.4,46.0,61.0,Cactei,Wed Apr 10 10:36:48 2024
523.0,17.4,46.0,59.0,Cactei,Wed Apr 10 10:36:48 2024
519.0,17.4,46.0,65.0,Cactei,Wed Apr 10 10:36:49 2024
511.0,17.4,46.0,73.0,Cactei,Wed Apr 10 10:36:49 2024
511.0,17.4,46.0,73.0,Cactei,Wed Apr 10 10:36:50 2024
513.0,17.4,46.0,71.0,Cactei,Wed Apr 10 10:36:50 2024
516.0,17.4,47.0,68.0,Cactei,Wed Apr 10 10:36:51 2024
520.0,17.4,47.0,63.0,Cactei,Wed Apr 10 10:36:52 2024
520.0,17.4,47.0,70.0,Cactei,Wed Apr 10 10:36:52 2024
527.0,17.4,47.0,64.0,Cactei,Wed Apr 10 10:36:53 2024
509.0,17.4,47.0,79.0,Cactei,Wed Apr 10 10:36:53 2024
515.0,17.4,47.0,72.0,Cactei,Wed Apr 10 10:36:54 2024
528.0,17.4,47.0,62.0,Cactei,Wed Apr 10 10:36:54 2024
518.0,17.4,47.0,70.0,Cactei,Wed Apr 10 10:36:55 2024
517.0,17.4,47.0,72.0,Cactei,Wed Apr 10 10:36:55 2024
513.0,17.4,47.0,75.0,Cactei,Wed Apr 10 10:36:56 2024
513.0,17.4,47.0,75.0,Cactei,Wed Apr 10 10:36:56 2024
514.0,17.4,47.0,75.0,Cactei,Wed Apr 10 10:36:57 2024
514.0,17.4,48.0,75.0,Cactei,Wed Apr 10 10:36:57 2024
514.0,17.4,48.0,75.0,Cactei,Wed Apr 10 10:36:58 2024
514.0,17.4,48.0,75.0,Cactei,Wed Apr 10 10:36:58 2024
515.0,17.4,48.0,75.0,Cactei,Wed Apr 10 10:36:59 2024
513.0,17.4,48.0,75.0,Cactei,Wed Apr 10 10:36:59 2024
511.0,17.4,48.0,75.0,Cactei,Wed Apr 10 10:37:00 2024
512.0,17.4,48.0,76.0,Cactei,Wed Apr 10 10:37:00 2024
511.0,17.4,48.0,76.0,Cactei,Wed Apr 10 10:37:01 2024
510.0,17.4,48.0,78.0,Cactei,Wed Apr 10 10:37:02 2024
512.0,17.4,48.0,78.0,Cactei,Wed Apr 10 10:37:02 2024
511.0,17.4,48.0,78.0,Cactei,Wed Apr 10 10:37:03 2024
511.0,17.4,48.0,78.0,Cactei,Wed Apr 10 10:37:03 2024
511.0,17.4,48.0,78.0,Cactei,Wed Apr 10 10:37:04 2024
511.0,17.4,49.0,78.0,Cactei,Wed Apr 10 10:37:04 2024
511.0,17.4,49.0,78.0,Cactei,Wed Apr 10 10:37:05 2024
511.0,17.4,49.0,78.0,Cactei,Wed Apr 10 10:37:05 2024
511.0,17.4,49.0,79.0,Cactei,Wed Apr 10 10:37:06 2024
511.0,17.4,49.0,79.0,Cactei,Wed Apr 10 10:37:06 2024
510.0,17.4,49.0,79.0,Cactei,Wed Apr 10 10:37:07 2024
511.0,17.4,49.0,79.0,Cactei,Wed Apr 10 10:37:07 2024
511.0,17.4,49.0,79.0,Cactei,Wed Apr 10 10:37:08 2024
512.0,17.4,49.0,79.0,Cactei,Wed Apr 10 10:37:08 2024
508.0,17.4,49.0,79.0,Cactei,Wed Apr 10 10:37:09 2024
484.0,17.4,49.0,79.0,Cactei,Wed Apr 10 10:37:09 2024
486.0,17.4,49.0,79.0,Cactei,Wed Apr 10 10:37:10 2024
544.0,17.4,49.0,65.0,Cactei,Wed Apr 10 10:37:10 2024
611.0,17.4,49.0,73.0,Cactei,Wed Apr 10 10:37:11 2024
639.0,17.4,49.0,71.0,Cactei,Wed Apr 10 10:37:11 2024
641.0,17.4,49.0,78.0,Cactei,Wed Apr 10 10:37:12 2024
661.0,17.4,49.0,59.0,Cactei,Wed Apr 10 10:37:13 2024
656.0,17.4,50.0,65.0,Cactei,Wed Apr 10 10:37:13 2024
649.0,17.4,50.0,72.0,Cactei,Wed Apr 10 10:37:14 2024
655.0,17.4,50.0,61.0,Cactei,Wed Apr 10 10:37:14 2024
660.0,17.4,50.0,59.0,Cactei,Wed Apr 10 10:37:15 2024
652.0,17.4,50.0,60.0,Cactei,Wed Apr 10 10:37:15 2024
648.0,17.4,50.0,71.0,Cactei,Wed Apr 10 10:37:16 2024
649.0,17.4,50.0,70.0,Cactei,Wed Apr 10 10:37:16 2024
651.0,17.4,50.0,67.0,Cactei,Wed Apr 10 10:37:17 2024
659.0,17.4,50.0,59.0,Cactei,Wed Apr 10 10:37:17 2024
654.0,17.4,50.0,64.0,Cactei,Wed Apr 10 10:37:18 2024
642.0,17.4,50.0,63.0,Cactei,Wed Apr 10 10:37:18 2024
489.0,17.4,50.0,61.0,Cactei,Wed Apr 10 10:37:19 2024
414.0,17.4,50.0,63.0,Cactei,Wed Apr 10 10:37:19 2024
389.0,17.4,50.0,73.0,Cactei,Wed Apr 10 10:37:20 2024
415.0,17.4,50.0,71.0,Cactei,Wed Apr 10 10:37:20 2024
442.0,17.4,50.0,60.0,Cactei,Wed Apr 10 10:37:21 2024
442.0,17.4,50.0,63.0,Cactei,Wed Apr 10 10:37:21 2024
431.0,17.4,50.0,72.0,Cactei,Wed Apr 10 10:37:22 2024
436.0,17.4,50.0,65.0,Cactei,Wed Apr 10 10:37:22 2024
460.0,17.4,50.0,65.0,Cactei,Wed Apr 10 10:37:23 2024
477.0,17.4,50.0,65.0,Cactei,Wed Apr 10 10:37:24 2024
479.0,17.4,51.0,66.0,Cactei,Wed Apr 10 10:37:24 2024
480.0,17.4,51.0,65.0,Cactei,Wed Apr 10 10:37:25 2024
480.0,17.4,51.0,65.0,Cactei,Wed Apr 10 10:37:25 2024
479.0,17.4,51.0,66.0,Cactei,Wed Apr 10 10:37:26 2024
473.0,17.4,51.0,71.0,Cactei,Wed Apr 10 10:37:26 2024
477.0,17.4,51.0,68.0,Cactei,Wed Apr 10 10:37:27 2024
478.0,17.4,51.0,66.0,Cactei,Wed Apr 10 10:37:27 2024
479.0,17.4,51.0,66.0,Cactei,Wed Apr 10 10:37:28 2024
479.0,17.4,51.0,66.0,Cactei,Wed Apr 10 10:37:28 2024
475.0,17.8,52.0,67.0,Cactei,Wed Apr 10 10:37:29 2024
506.0,17.8,52.0,50.0,Cactei,Wed Apr 10 10:37:29 2024
451.0,17.8,52.0,81.0,Cactei,Wed Apr 10 10:37:30 2024
453.0,17.8,52.0,82.0,Cactei,Wed Apr 10 10:37:30 2024
453.0,17.8,52.0,82.0,Cactei,Wed Apr 10 10:37:31 2024
450.0,17.8,52.0,83.0,Cactei,Wed Apr 10 10:37:31 2024
449.0,17.8,52.0,83.0,Cactei,Wed Apr 10 10:37:32 2024
450.0,17.8,52.0,82.0,Cactei,Wed Apr 10 10:37:32 2024
451.0,17.8,52.0,82.0,Cactei,Wed Apr 10 10:37:33 2024
451.0,17.8,52.0,82.0,Cactei,Wed Apr 10 10:37:33 2024
451.0,17.8,52.0,82.0,Cactei,Wed Apr 10 10:37:34 2024
457.0,17.8,52.0,84.0,Cactei,Wed Apr 10 10:37:35 2024
441.0,17.8,53.0,84.0,Cactei,Wed Apr 10 10:37:35 2024
452.0,17.8,53.0,79.0,Cactei,Wed Apr 10 10:37:36 2024
451.0,17.8,53.0,82.0,Cactei,Wed Apr 10 10:37:36 2024
450.0,17.8,53.0,82.0,Cactei,Wed Apr 10 10:37:37 2024
451.0,18.2,53.0,82.0,Cactei,Wed Apr 10 10:37:37 2024
461.0,18.2,53.0,77.0,Cactei,Wed Apr 10 10:37:38 2024
494.0,18.2,53.0,75.0,Cactei,Wed Apr 10 10:37:38 2024
475.0,18.2,53.0,67.0,Cactei,Wed Apr 10 10:37:39 2024
466.0,18.2,53.0,73.0,Cactei,Wed Apr 10 10:37:39 2024
463.0,18.2,53.0,78.0,Cactei,Wed Apr 10 10:37:40 2024
480.0,18.2,53.0,78.0,Cactei,Wed Apr 10 10:37:40 2024
462.0,18.2,53.0,74.0,Cactei,Wed Apr 10 10:37:41 2024
470.0,18.2,53.0,65.0,Cactei,Wed Apr 10 10:37:41 2024
457.0,18.2,53.0,81.0,Cactei,Wed Apr 10 10:37:42 2024
458.0,18.2,53.0,82.0,Cactei,Wed Apr 10 10:37:42 2024
451.0,18.2,54.0,80.0,Cactei,Wed Apr 10 10:37:43 2024
475.0,18.2,54.0,79.0,Cactei,Wed Apr 10 10:37:43 2024
460.0,18.6,54.0,80.0,Cactei,Wed Apr 10 10:37:44 2024
460.0,18.6,54.0,80.0,Cactei,Wed Apr 10 10:37:44 2024
461.0,18.6,54.0,80.0,Cactei,Wed Apr 10 10:37:45 2024
477.0,18.6,54.0,78.0,Cactei,Wed Apr 10 10:37:46 2024
471.0,18.6,54.0,66.0,Cactei,Wed Apr 10 10:37:46 2024
462.0,18.6,54.0,79.0,Cactei,Wed Apr 10 10:37:47 2024
461.0,18.6,54.0,80.0,Cactei,Wed Apr 10 10:37:47 2024
460.0,18.6,54.0,81.0,Cactei,Wed Apr 10 10:37:48 2024
460.0,18.6,54.0,81.0,Cactei,Wed Apr 10 10:37:48 2024
459.0,18.6,54.0,81.0,Cactei,Wed Apr 10 10:37:49 2024
459.0,18.6,54.0,81.0,Cactei,Wed Apr 10 10:37:49 2024
460.0,18.6,54.0,73.0,Cactei,Wed Apr 10 10:37:50 2024
460.0,19.0,54.0,76.0,Cactei,Wed Apr 10 10:37:50 2024
460.0,19.0,54.0,78.0,Cactei,Wed Apr 10 10:37:51 2024
460.0,19.0,54.0,78.0,Cactei,Wed Apr 10 10:37:51 2024
461.0,19.0,54.0,78.0,Cactei,Wed Apr 10 10:37:52 2024
461.0,19.0,54.0,78.0,Cactei,Wed Apr 10 10:37:52 2024
461.0,19.0,55.0,78.0,Cactei,Wed Apr 10 10:37:53 2024
461.0,19.0,55.0,79.0,Cactei,Wed Apr 10 10:37:53 2024
461.0,19.0,55.0,79.0,Cactei,Wed Apr 10 10:37:54 2024
462.0,19.0,55.0,79.0,Cactei,Wed Apr 10 10:37:54 2024
462.0,19.0,55.0,79.0,Cactei,Wed Apr 10 10:37:55 2024
462.0,19.0,55.0,79.0,Cactei,Wed Apr 10 10:37:55 2024
462.0,19.0,55.0,79.0,Cactei,Wed Apr 10 10:37:56 2024
462.0,19.0,55.0,78.0,Cactei,Wed Apr 10 10:37:57 2024
463.0,19.4,55.0,79.0,Cactei,Wed Apr 10 10:37:57 2024
463.0,19.4,55.0,79.0,Cactei,Wed Apr 10 10:37:58 2024
463.0,19.4,55.0,78.0,Cactei,Wed Apr 10 10:37:58 2024
463.0,19.4,55.0,79.0,Cactei,Wed Apr 10 10:37:59 2024
463.0,19.4,55.0,79.0,Cactei,Wed Apr 10 10:37:59 2024
463.0,19.4,55.0,79.0,Cactei,Wed Apr 10 10:38:00 2024
463.0,19.4,55.0,78.0,Cactei,Wed Apr 10 10:38:00 2024
463.0,19.4,55.0,79.0,Cactei,Wed Apr 10 10:38:01 2024
464.0,19.4,55.0,79.0,Cactei,Wed Apr 10 10:38:01 2024
463.0,19.4,55.0,79.0,Cactei,Wed Apr 10 10:38:02 2024
464.0,19.4,55.0,79.0,Cactei,Wed Apr 10 10:38:02 2024
464.0,19.4,55.0,79.0,Cactei,Wed Apr 10 10:38:03 2024
464.0,19.6,55.0,79.0,Cactei,Wed Apr 10 10:38:03 2024
464.0,19.8,55.0,79.0,Cactei,Wed Apr 10 10:38:04 2024
464.0,19.8,55.0,79.0,Cactei,Wed Apr 10 10:38:04 2024
464.0,19.8,55.0,79.0,Cactei,Wed Apr 10 10:38:05 2024
464.0,19.8,55.0,79.0,Cactei,Wed Apr 10 10:38:05 2024
465.0,19.8,55.0,78.0,Cactei,Wed Apr 10 10:38:06 2024
465.0,19.8,55.0,78.0,Cactei,Wed Apr 10 10:38:06 2024
465.0,19.8,55.0,78.0,Cactei,Wed Apr 10 10:38:07 2024
465.0,19.8,55.0,78.0,Cactei,Wed Apr 10 10:38:08 2024
465.0,19.8,55.0,78.0,Cactei,Wed Apr 10 10:38:08 2024
465.0,19.8,55.0,79.0,Cactei,Wed Apr 10 10:38:09 2024
466.0,19.8,55.0,78.0,Cactei,Wed Apr 10 10:38:09 2024
466.0,19.8,55.0,79.0,Cactei,Wed Apr 10 10:38:10 2024
466.0,19.8,55.0,79.0,Cactei,Wed Apr 10 10:38:10 2024
466.0,20.2,55.0,79.0,Cactei,Wed Apr 10 10:38:11 2024
466.0,20.2,55.0,78.0,Cactei,Wed Apr 10 10:38:11 2024
466.0,20.2,55.0,78.0,Cactei,Wed Apr 10 10:38:12 2024
466.0,20.2,55.0,78.0,Cactei,Wed Apr 10 10:38:12 2024
466.0,20.2,55.0,78.0,Cactei,Wed Apr 10 10:38:13 2024
465.0,20.2,55.0,78.0,Cactei,Wed Apr 10 10:38:13 2024
465.0,20.2,55.0,66.0,Cactei,Wed Apr 10 10:38:14 2024
463.0,20.2,55.0,68.0,Cactei,Wed Apr 10 10:38:14 2024
462.0,20.2,55.0,72.0,Cactei,Wed Apr 10 10:38:15 2024
462.0,20.2,55.0,73.0,Cactei,Wed Apr 10 10:38:15 2024
Light,Temperature,Humidity,Soil_humidity,Plant Type,Time
560.0,20.6,54.0,20.0,Succulent,Wed Apr 10 10:38:53 2024
561.0,20.6,53.0,20.0,Succulent,Wed Apr 10 10:38:54 2024
561.0,20.6,53.0,20.0,Succulent,Wed Apr 10 10:38:54 2024
562.0,20.6,53.0,20.0,Succulent,Wed Apr 10 10:38:55 2024
562.0,20.6,53.0,20.0,Succulent,Wed Apr 10 10:38:55 2024
562.0,20.6,53.0,19.0,Succulent,Wed Apr 10 10:38:56 2024
562.0,20.6,53.0,19.0,Succulent,Wed Apr 10 10:38:56 2024
562.0,20.6,53.0,19.0,Succulent,Wed Apr 10 10:38:57 2024
562.0,20.6,53.0,19.0,Succulent,Wed Apr 10 10:38:57 2024
563.0,20.6,53.0,19.0,Succulent,Wed Apr 10 10:38:58 2024
563.0,20.6,53.0,19.0,Succulent,Wed Apr 10 10:38:59 2024
563.0,20.6,53.0,19.0,Succulent,Wed Apr 10 10:38:59 2024
563.0,20.6,53.0,19.0,Succulent,Wed Apr 10 10:39:00 2024
563.0,20.6,53.0,19.0,Succulent,Wed Apr 10 10:39:00 2024
563.0,20.6,53.0,19.0,Succulent,Wed Apr 10 10:39:01 2024
563.0,20.6,53.0,19.0,Succulent,Wed Apr 10 10:39:01 2024
563.0,20.6,53.0,21.0,Succulent,Wed Apr 10 10:39:02 2024
563.0,20.6,53.0,32.0,Succulent,Wed Apr 10 10:39:02 2024
563.0,20.6,53.0,46.0,Succulent,Wed Apr 10 10:39:03 2024
563.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:03 2024
564.0,20.6,53.0,60.0,Succulent,Wed Apr 10 10:39:04 2024
564.0,20.6,53.0,64.0,Succulent,Wed Apr 10 10:39:04 2024
564.0,20.6,53.0,65.0,Succulent,Wed Apr 10 10:39:05 2024
564.0,20.6,53.0,67.0,Succulent,Wed Apr 10 10:39:05 2024
564.0,20.6,53.0,65.0,Succulent,Wed Apr 10 10:39:06 2024
565.0,20.6,53.0,25.0,Succulent,Wed Apr 10 10:39:06 2024
565.0,20.6,53.0,24.0,Succulent,Wed Apr 10 10:39:07 2024
565.0,20.6,53.0,25.0,Succulent,Wed Apr 10 10:39:07 2024
566.0,20.6,53.0,48.0,Succulent,Wed Apr 10 10:39:08 2024
564.0,20.6,53.0,66.0,Succulent,Wed Apr 10 10:39:08 2024
572.0,20.6,53.0,48.0,Succulent,Wed Apr 10 10:39:09 2024
588.0,20.6,53.0,41.0,Succulent,Wed Apr 10 10:39:10 2024
571.0,20.6,53.0,58.0,Succulent,Wed Apr 10 10:39:10 2024
572.0,20.6,53.0,58.0,Succulent,Wed Apr 10 10:39:11 2024
573.0,20.6,53.0,58.0,Succulent,Wed Apr 10 10:39:11 2024
573.0,20.6,53.0,58.0,Succulent,Wed Apr 10 10:39:12 2024
575.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:12 2024
557.0,20.6,53.0,58.0,Succulent,Wed Apr 10 10:39:13 2024
552.0,20.6,53.0,52.0,Succulent,Wed Apr 10 10:39:13 2024
522.0,20.6,53.0,58.0,Succulent,Wed Apr 10 10:39:14 2024
476.0,20.6,53.0,52.0,Succulent,Wed Apr 10 10:39:14 2024
491.0,20.6,53.0,46.0,Succulent,Wed Apr 10 10:39:15 2024
502.0,20.6,53.0,43.0,Succulent,Wed Apr 10 10:39:15 2024
502.0,20.6,53.0,53.0,Succulent,Wed Apr 10 10:39:16 2024
501.0,20.6,53.0,51.0,Succulent,Wed Apr 10 10:39:16 2024
501.0,20.6,53.0,52.0,Succulent,Wed Apr 10 10:39:17 2024
500.0,20.6,53.0,51.0,Succulent,Wed Apr 10 10:39:17 2024
476.0,20.6,53.0,53.0,Succulent,Wed Apr 10 10:39:18 2024
478.0,20.6,53.0,53.0,Succulent,Wed Apr 10 10:39:18 2024
470.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:19 2024
527.0,20.6,53.0,54.0,Succulent,Wed Apr 10 10:39:19 2024
529.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:20 2024
527.0,20.6,53.0,56.0,Succulent,Wed Apr 10 10:39:21 2024
522.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:21 2024
527.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:22 2024
526.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:22 2024
527.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:23 2024
530.0,20.6,53.0,56.0,Succulent,Wed Apr 10 10:39:23 2024
530.0,20.6,53.0,56.0,Succulent,Wed Apr 10 10:39:24 2024
530.0,20.6,53.0,56.0,Succulent,Wed Apr 10 10:39:24 2024
521.0,20.6,53.0,52.0,Succulent,Wed Apr 10 10:39:25 2024
517.0,20.6,53.0,53.0,Succulent,Wed Apr 10 10:39:25 2024
504.0,20.6,53.0,54.0,Succulent,Wed Apr 10 10:39:26 2024
486.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:26 2024
475.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:27 2024
475.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:27 2024
498.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:28 2024
508.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:28 2024
510.0,20.6,53.0,55.0,Succulent,Wed Apr 10 10:39:29 2024
507.0,20.6,53.0,58.0,Succulent,Wed Apr 10 10:39:29 2024
509.0,20.6,53.0,58.0,Succulent,Wed Apr 10 10:39:30 2024
510.0,20.6,53.0,58.0,Succulent,Wed Apr 10 10:39:31 2024
510.0,20.6,53.0,58.0,Succulent,Wed Apr 10 10:39:31 2024
512.0,20.6,53.0,58.0,Succulent,Wed Apr 10 10:39:32 2024
514.0,20.6,52.0,58.0,Succulent,Wed Apr 10 10:39:32 2024
514.0,20.6,52.0,58.0,Succulent,Wed Apr 10 10:39:33 2024
515.0,20.6,52.0,58.0,Succulent,Wed Apr 10 10:39:33 2024
516.0,20.6,52.0,58.0,Succulent,Wed Apr 10 10:39:34 2024
515.0,20.6,52.0,59.0,Succulent,Wed Apr 10 10:39:34 2024
516.0,20.6,52.0,59.0,Succulent,Wed Apr 10 10:39:35 2024
516.0,20.6,52.0,59.0,Succulent,Wed Apr 10 10:39:35 2024
515.0,20.6,52.0,59.0,Succulent,Wed Apr 10 10:39:36 2024
516.0,20.6,52.0,59.0,Succulent,Wed Apr 10 10:39:36 2024
515.0,20.6,52.0,60.0,Succulent,Wed Apr 10 10:39:37 2024
516.0,20.2,52.0,60.0,Succulent,Wed Apr 10 10:39:37 2024
515.0,20.2,52.0,60.0,Succulent,Wed Apr 10 10:39:38 2024
516.0,20.2,51.0,60.0,Succulent,Wed Apr 10 10:39:38 2024
516.0,20.2,51.0,60.0,Succulent,Wed Apr 10 10:39:39 2024
516.0,20.2,51.0,60.0,Succulent,Wed Apr 10 10:39:39 2024
516.0,20.2,51.0,60.0,Succulent,Wed Apr 10 10:39:40 2024
516.0,20.2,51.0,60.0,Succulent,Wed Apr 10 10:39:40 2024
515.0,20.2,51.0,61.0,Succulent,Wed Apr 10 10:39:41 2024
516.0,20.2,51.0,61.0,Succulent,Wed Apr 10 10:39:42 2024
516.0,20.2,51.0,61.0,Succulent,Wed Apr 10 10:39:42 2024
516.0,20.2,51.0,61.0,Succulent,Wed Apr 10 10:39:43 2024
515.0,20.2,51.0,61.0,Succulent,Wed Apr 10 10:39:43 2024
515.0,20.2,51.0,61.0,Succulent,Wed Apr 10 10:39:44 2024
511.0,20.2,51.0,61.0,Succulent,Wed Apr 10 10:39:44 2024
503.0,20.2,51.0,61.0,Succulent,Wed Apr 10 10:39:45 2024
493.0,20.2,51.0,61.0,Succulent,Wed Apr 10 10:39:45 2024
514.0,20.2,50.0,53.0,Succulent,Wed Apr 10 10:39:46 2024
505.0,20.2,50.0,53.0,Succulent,Wed Apr 10 10:39:46 2024
625.0,20.2,50.0,52.0,Succulent,Wed Apr 10 10:39:47 2024
615.0,20.2,50.0,53.0,Succulent,Wed Apr 10 10:39:47 2024
602.0,20.2,50.0,55.0,Succulent,Wed Apr 10 10:39:48 2024
567.0,20.2,50.0,53.0,Succulent,Wed Apr 10 10:39:48 2024
561.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:49 2024
418.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:49 2024
334.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:50 2024
406.0,19.8,50.0,54.0,Succulent,Wed Apr 10 10:39:50 2024
425.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:51 2024
436.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:51 2024
439.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:52 2024
441.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:53 2024
443.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:53 2024
444.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:54 2024
445.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:54 2024
447.0,19.8,50.0,54.0,Succulent,Wed Apr 10 10:39:55 2024
448.0,19.8,50.0,54.0,Succulent,Wed Apr 10 10:39:55 2024
449.0,19.8,50.0,54.0,Succulent,Wed Apr 10 10:39:56 2024
449.0,19.8,50.0,54.0,Succulent,Wed Apr 10 10:39:56 2024
451.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:57 2024
452.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:57 2024
453.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:58 2024
454.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:58 2024
455.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:59 2024
456.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:39:59 2024
455.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:40:00 2024
432.0,19.8,50.0,54.0,Succulent,Wed Apr 10 10:40:00 2024
361.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:40:01 2024
347.0,19.8,50.0,55.0,Succulent,Wed Apr 10 10:40:01 2024
305.0,19.7,50.0,55.0,Succulent,Wed Apr 10 10:40:02 2024
306.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:02 2024
388.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:03 2024
432.0,19.4,50.0,54.0,Succulent,Wed Apr 10 10:40:04 2024
437.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:04 2024
439.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:05 2024
439.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:05 2024
439.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:06 2024
440.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:06 2024
440.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:07 2024
439.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:07 2024
439.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:08 2024
438.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:08 2024
438.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:09 2024
430.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:09 2024
432.0,19.4,50.0,54.0,Succulent,Wed Apr 10 10:40:10 2024
436.0,19.4,50.0,54.0,Succulent,Wed Apr 10 10:40:10 2024
426.0,19.4,50.0,55.0,Succulent,Wed Apr 10 10:40:11 2024
378.0,19.4,50.0,56.0,Succulent,Wed Apr 10 10:40:11 2024
358.0,19.4,50.0,56.0,Succulent,Wed Apr 10 10:40:12 2024
388.0,19.4,50.0,49.0,Succulent,Wed Apr 10 10:40:12 2024
